,user_id,age,gender,income,reward_achieved,transaction,transaction_from_offer,transaction_amount,informational1,informational2,bogo1,bogo2,bogo3,bogo4,discount1,discount2,discount3,discount4,transaction_not_from_offer,perc_offer_completed,trans_from_offer_ratio,trans_not_from_offer_ratio
2478,2479,43.0,F,49000.0,3.0,7,4,24.56,2,0,0,0,0,0,0,2,0,0,3,0.25,1.0,0.75
2479,2480,52.0,M,94000.0,5.0,5,5,107.34,1,0,0,1,0,0,0,1,0,2,0,0.4,1.0,0.0
2480,2481,63.0,M,101000.0,9.0,3,3,79.74,0,0,0,2,0,0,0,0,1,0,0,0.75,0.75,0.0
2481,2482,27.0,M,57000.0,5.0,14,12,42.50000000000001,0,0,0,6,0,0,0,6,0,0,2,0.3333333333333333,2.0,0.3333333333333333
2482,2483,62.0,F,71000.0,9.0,6,6,138.85,0,0,0,4,0,2,0,0,0,0,0,0.6666666666666666,1.0,0.0
2483,2484,47.0,M,96000.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2484,2485,48.0,M,69086.66666666672,0.0,5,5,17.15,0,2,0,0,0,0,2,0,1,0,0,0.0,1.0,0.0
2485,2486,84.0,F,57000.0,6.0,3,3,56.519999999999996,0,0,0,0,0,0,0,2,1,0,0,0.75,0.75,0.0
2486,2487,53.0,M,62178.260869565194,2.0,14,12,27.479999999999997,1,0,0,0,0,6,0,0,5,0,2,0.25,3.0,0.5
2487,2488,50.0,M,42000.0,13.0,16,14,192.14000000000004,0,0,1,0,0,7,0,6,0,0,2,1.0,2.8,0.4
2488,2489,66.0,M,75000.0,6.0,8,8,23.849999999999998,0,0,0,0,0,0,0,1,7,0,0,0.5,1.3333333333333333,0.0
2489,2490,24.0,F,44000.0,8.0,8,8,75.94,1,0,0,1,1,0,0,0,0,5,0,0.6666666666666666,1.3333333333333333,0.0
2490,2491,51.0,M,65850.0,2.0,13,13,22.64,3,1,4,0,2,0,0,0,3,0,0,0.16666666666666666,2.1666666666666665,0.0
2491,2492,63.0,F,92000.0,3.0,7,5,181.47,0,0,1,0,0,0,0,0,4,0,2,1.0,2.5,1.0
2492,2493,57.0,F,76000.0,7.0,9,9,150.17000000000002,7,0,0,0,0,0,0,0,0,2,0,0.5,2.25,0.0
2493,2494,34.0,M,38000.0,6.0,8,8,30.47,0,2,0,1,0,3,0,0,2,0,0,0.3333333333333333,1.3333333333333333,0.0
2494,2495,52.0,F,93000.0,13.0,12,10,303.01,0,0,0,1,0,0,0,0,9,0,2,0.6666666666666666,1.6666666666666667,0.3333333333333333
2495,2496,66.0,M,54000.0,6.0,11,6,122.72999999999999,0,0,0,3,3,0,0,0,0,0,5,1.0,3.0,2.5
2496,2497,73.0,F,71000.0,0.0,5,3,93.03,2,0,1,0,0,0,0,0,0,0,2,0.0,1.0,0.6666666666666666
2497,2498,60.0,F,62000.0,3.0,8,7,130.0,0,0,0,0,0,0,0,7,0,0,1,0.5,3.5,0.5
2498,2499,39.0,M,33000.0,3.0,10,7,18.52,0,2,0,0,4,0,0,1,0,0,3,0.16666666666666666,1.1666666666666667,0.5
2499,2500,40.0,M,82000.0,12.0,6,5,151.5,0,1,0,0,0,0,3,0,1,0,1,0.6,1.0,0.2
2500,2501,76.0,M,62000.0,14.0,10,9,157.67,5,0,0,0,0,1,0,3,0,0,1,0.8,1.8,0.2
2501,2502,83.0,M,70000.0,2.0,12,12,27.939999999999998,0,5,0,0,0,7,0,0,0,0,0,0.25,3.0,0.0
2502,2503,43.0,M,61540.0,0.0,4,3,9.45,0,2,0,0,0,0,0,0,0,1,1,0.0,1.0,0.3333333333333333
2503,2504,58.0,M,56000.0,6.0,5,5,75.38,2,1,0,2,0,0,0,0,0,0,0,0.5,1.25,0.0
2504,2505,62.0,F,85000.0,7.0,4,2,100.55,0,0,0,0,0,0,0,0,2,0,2,0.5,0.5,0.5
2505,2506,70.0,F,37000.0,0.0,6,0,9.200000000000001,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,3.0
2506,2507,58.0,F,54000.0,0.0,1,1,9.31,0,0,0,0,0,0,0,0,1,0,0,0.0,0.25,0.0
2507,2508,55.0,M,35000.0,3.0,10,9,26.38,0,0,0,0,0,7,0,2,0,0,1,0.2,1.8,0.2
2508,2509,73.0,F,82000.0,3.0,6,2,122.96,0,0,0,2,0,0,0,0,0,0,4,0.6666666666666666,0.6666666666666666,1.3333333333333333
2509,2510,48.0,F,61000.0,5.0,10,10,150.78,6,0,0,0,0,2,0,0,2,0,0,0.4,2.0,0.0
2510,2511,74.0,F,77000.0,6.0,4,4,87.48,0,0,0,0,0,0,0,0,4,0,0,0.6,0.8,0.0
2511,2512,32.0,M,52000.0,0.0,6,5,15.22,0,1,0,3,0,0,0,0,1,0,1,0.0,1.0,0.2
2512,2513,70.0,F,58000.0,16.0,15,15,195.57,0,0,2,0,3,4,0,6,0,0,0,0.6666666666666666,2.5,0.0
2513,2514,49.0,M,30000.0,0.0,4,0,29.28,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,1.0
2514,2515,63.0,F,59763.63636363636,0.0,5,2,6.260000000000001,0,0,1,0,0,0,0,0,1,0,3,0.0,0.5,0.75
2515,2516,78.0,M,51000.0,4.0,10,10,107.55,0,0,0,0,0,0,0,0,5,5,0,0.6666666666666666,3.3333333333333335,0.0
2516,2517,76.0,F,57000.0,5.0,9,8,100.92999999999999,0,0,0,0,0,0,0,8,0,0,1,0.5,2.0,0.25
2517,2518,49.0,M,60220.0,2.0,6,5,20.91,1,0,0,0,0,0,3,0,1,0,1,0.2,1.0,0.2
2518,2519,90.0,F,43000.0,9.0,10,6,103.78,0,0,0,0,0,0,6,0,0,0,4,1.0,2.0,1.3333333333333333
2519,2520,56.0,F,111000.0,7.0,10,7,278.35,0,0,0,0,0,0,0,7,0,0,3,0.6,1.4,0.6
2520,2521,68.0,F,80000.0,11.0,7,4,146.28,0,0,0,4,0,0,0,0,0,0,3,0.75,1.0,0.75
2521,2522,68.0,M,100000.0,11.0,4,1,109.27000000000001,0,0,0,1,0,0,0,0,0,0,3,0.75,0.25,0.75
2522,2523,47.0,M,57000.0,0.0,1,1,18.82,0,0,0,0,0,1,0,0,0,0,0,0.0,0.3333333333333333,0.0
2523,2524,65.0,M,58000.0,2.0,4,4,54.15,0,0,2,0,0,0,0,0,0,2,0,0.2,0.8,0.0
2524,2525,54.0,F,63000.0,11.0,8,8,129.72,0,0,0,0,2,0,0,0,2,4,0,0.8,1.6,0.0
2525,2526,73.0,F,49000.0,3.0,19,17,146.79,8,0,2,0,0,0,0,7,0,0,2,0.25,4.25,0.5
2526,2527,58.0,F,60025.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2527,2528,73.0,F,52000.0,0.0,10,3,25.450000000000003,0,3,0,0,0,0,0,0,0,0,7,0.0,0.6,1.4
2528,2529,58.0,F,65000.0,5.0,11,11,220.17999999999998,0,0,0,1,0,0,0,0,10,0,0,0.75,2.75,0.0
2529,2530,42.0,F,90000.0,7.0,5,5,88.77000000000001,0,0,0,0,0,0,0,4,1,0,0,0.6,1.0,0.0
2530,2531,31.0,M,60000.0,0.0,3,3,8.649999999999999,0,0,0,3,0,0,0,0,0,0,0,0.0,0.6,0.0
2531,2532,78.0,M,50000.0,0.0,3,1,20.98,1,0,0,0,0,0,0,0,0,0,2,0.0,0.25,0.5
2532,2533,58.0,M,45000.0,11.0,13,9,143.79000000000002,0,0,5,0,4,0,0,0,0,0,4,0.5,1.5,0.6666666666666666
2533,2534,48.0,M,119000.0,15.0,6,2,164.23000000000002,0,0,0,0,0,2,0,0,0,0,4,0.6,0.4,0.8
2534,2535,65.0,F,50000.0,1.0,14,11,179.71999999999997,0,3,8,0,0,0,0,0,0,0,3,0.3333333333333333,3.6666666666666665,1.0
2535,2536,67.0,F,54000.0,4.0,5,4,71.03,0,0,0,2,0,0,0,0,2,0,1,0.6,0.8,0.2
2536,2537,62.0,F,69000.0,8.0,3,2,79.66,0,0,0,0,0,0,0,2,0,0,1,0.6666666666666666,0.6666666666666666,0.3333333333333333
2537,2538,28.0,M,54000.0,2.0,9,3,31.19,0,0,0,0,0,0,0,0,3,0,6,0.2,0.6,1.2
2538,2539,58.0,M,115000.0,8.0,7,6,189.23000000000002,0,0,0,0,0,0,0,6,0,0,1,0.5,1.5,0.25
2539,2540,48.0,M,55425.0,0.0,3,2,12.06,0,0,0,0,0,2,0,0,0,0,1,0.0,0.4,0.2
2540,2541,47.0,M,52000.0,0.0,6,6,31.669999999999998,0,3,0,1,0,0,2,0,0,0,0,0.0,1.5,0.0
2541,2542,61.0,F,62000.0,13.0,15,14,223.32000000000002,0,2,0,3,8,0,0,0,1,0,1,0.8,2.8,0.2
2542,2543,59.0,F,76000.0,5.0,8,8,190.0,0,5,0,1,0,0,0,2,0,0,0,0.3333333333333333,1.3333333333333333,0.0
2543,2544,41.0,M,89000.0,6.0,7,6,808.75,0,0,3,0,0,0,3,0,0,0,1,0.5,1.5,0.25
2544,2545,73.0,M,61000.0,5.0,3,2,52.55,0,0,0,0,0,0,0,0,1,1,1,0.6,0.4,0.2
2545,2546,39.0,M,53075.0,3.0,9,5,17.759999999999998,0,0,0,1,0,0,0,4,0,0,4,0.25,1.25,1.0
2546,2547,51.0,M,57000.0,2.0,6,6,26.89,0,1,0,0,0,0,0,0,5,0,0,0.2,1.2,0.0
2547,2548,88.0,F,88000.0,7.0,4,1,109.0,0,0,0,0,0,0,0,1,0,0,3,0.8,0.2,0.6
2548,2549,56.0,M,60607.14285714285,0.0,9,6,17.82,0,0,5,1,0,0,0,0,0,0,3,0.0,2.0,1.0
2549,2550,62.0,M,76000.0,10.0,8,3,152.5,0,3,0,0,0,0,0,0,0,0,5,0.5,0.75,1.25
2550,2551,55.0,M,70000.0,17.0,8,4,134.37,0,0,0,0,0,2,1,0,0,1,4,1.0,1.0,1.0
2551,2552,54.0,F,75000.0,16.0,10,9,166.60999999999999,0,0,1,0,3,5,0,0,0,0,1,0.8,1.8,0.2
2552,2553,41.0,M,42000.0,6.0,15,12,168.73999999999998,0,0,0,1,0,0,0,4,7,0,3,1.0,4.0,1.0
2553,2554,50.0,F,62254.545454545456,0.0,6,4,9.35,0,0,4,0,0,0,0,0,0,0,2,0.0,1.3333333333333333,0.6666666666666666
2554,2555,73.0,F,83000.0,6.0,8,7,185.17000000000002,0,1,1,0,0,5,0,0,0,0,1,0.5,1.75,0.25
2555,2556,66.0,F,92000.0,7.0,8,7,215.05999999999997,0,5,0,0,1,0,0,0,1,0,1,0.5,1.75,0.25
2556,2557,46.0,M,50000.0,5.0,10,5,35.78,0,0,5,0,0,0,0,0,0,0,5,0.25,1.25,1.25
2557,2558,34.0,M,39000.0,4.0,12,6,102.66,0,0,0,0,0,0,0,0,6,0,6,1.0,3.0,3.0
2558,2559,74.0,M,49000.0,0.0,2,2,13.82,0,0,2,0,0,0,0,0,0,0,0,0.0,0.5,0.0
2559,2560,45.0,F,80000.0,10.0,9,8,176.47,0,3,0,0,0,2,0,0,0,3,1,0.8,1.6,0.2
2560,2561,25.0,F,54000.0,12.0,11,8,159.73,0,0,0,0,0,3,0,0,5,0,3,0.6,1.6,0.6
2561,2562,90.0,M,51000.0,18.0,19,19,218.82,0,0,0,0,7,0,0,10,2,0,0,1.0,3.8,0.0
2562,2563,23.0,F,31000.0,0.0,7,5,33.39,0,3,0,2,0,0,0,0,0,0,2,0.0,1.0,0.4
2563,2564,59.0,F,90000.0,5.0,8,8,196.86,0,2,0,2,0,0,0,0,4,0,0,0.6,1.6,0.0
2564,2565,52.0,M,53000.0,0.0,4,4,15.48,0,0,3,1,0,0,0,0,0,0,0,0.0,1.0,0.0
2565,2566,79.0,F,55000.0,10.0,12,11,155.82999999999998,0,0,0,0,0,1,3,5,0,2,1,0.6,2.2,0.2
2566,2567,84.0,M,37000.0,20.0,12,9,94.11999999999999,0,0,0,0,0,2,7,0,0,0,3,0.8,1.8,0.6
2567,2568,27.0,F,68000.0,8.0,7,6,47.71,0,0,0,2,4,0,0,0,0,0,1,0.3333333333333333,1.0,0.16666666666666666
2568,2569,42.0,M,73000.0,0.0,5,4,11.03,1,0,1,0,0,0,0,2,0,0,1,0.0,0.8,0.2
2569,2570,64.0,F,93000.0,5.0,7,5,186.88,2,0,0,0,3,0,0,0,0,0,2,0.25,1.25,0.5
2570,2571,30.0,M,63000.0,5.0,12,9,30.659999999999997,0,0,0,0,9,0,0,0,0,0,3,0.25,2.25,0.75
2571,2572,43.0,M,65345.454545454544,0.0,1,1,0.96,0,0,0,0,0,0,0,0,0,1,0,0.0,0.2,0.0
2572,2573,57.0,F,46000.0,0.0,2,1,4.71,0,0,1,0,0,0,0,0,0,0,1,0.0,0.2,0.2
2573,2574,37.0,M,46000.0,3.0,9,7,37.629999999999995,0,0,0,2,5,0,0,0,0,0,2,0.25,1.75,0.5
2574,2575,64.0,M,110000.0,6.0,4,4,109.79,0,0,1,3,0,0,0,0,0,0,0,0.4,0.8,0.0
2575,2576,51.0,F,78000.0,4.0,4,3,112.72,0,0,0,1,0,0,0,2,0,0,1,0.3333333333333333,0.5,0.16666666666666666
2576,2577,53.0,M,74000.0,9.0,12,11,235.72999999999996,0,0,1,0,0,0,2,8,0,0,1,1.0,3.6666666666666665,0.3333333333333333
2577,2578,19.0,M,50000.0,0.0,5,4,21.779999999999998,0,0,0,0,0,3,0,1,0,0,1,0.0,0.6666666666666666,0.16666666666666666
2578,2579,43.0,M,71000.0,11.0,11,11,200.23000000000002,0,0,0,0,0,0,0,0,6,5,0,0.8,2.2,0.0
2579,2580,28.0,M,60000.0,7.0,12,11,61.970000000000006,0,0,0,0,0,3,0,0,8,0,1,0.5,2.75,0.25
2580,2581,35.0,M,48000.0,11.0,14,13,169.95,0,0,3,0,0,6,0,3,1,0,1,0.8,2.6,0.2
2581,2582,47.0,M,62000.0,0.0,3,2,9.9,0,0,0,0,0,0,0,2,0,0,1,0.0,0.3333333333333333,0.16666666666666666
2582,2583,39.0,M,51000.0,12.0,5,5,61.24,0,0,0,0,0,0,1,0,4,0,0,0.6,1.0,0.0
2583,2584,44.0,M,90000.0,0.0,4,4,94.28,1,0,0,0,0,3,0,0,0,0,0,0.0,0.8,0.0
2584,2585,45.0,M,87000.0,9.0,7,7,150.42000000000002,0,0,1,0,0,0,0,5,0,1,0,0.8,1.4,0.0
2585,2586,85.0,F,87000.0,3.0,2,1,37.89,0,0,0,0,0,0,0,0,0,1,1,0.5,0.25,0.25
2586,2587,52.0,M,57000.0,0.0,4,2,9.540000000000001,0,2,0,0,0,0,0,0,0,0,2,0.0,0.5,0.5
2587,2588,19.0,M,62000.0,8.0,7,4,121.91,0,0,0,1,0,2,0,0,0,1,3,0.6,0.8,0.6
2588,2589,22.0,M,35000.0,7.0,23,22,204.07,0,0,17,0,0,0,0,0,5,0,1,0.8,4.4,0.2
2589,2590,20.0,M,32000.0,0.0,6,4,11.21,0,1,0,1,0,0,0,2,0,0,2,0.0,0.8,0.4
2590,2591,63.0,F,75000.0,8.0,4,4,88.21000000000001,0,0,0,1,2,0,0,1,0,0,0,0.5,1.0,0.0
2591,2592,56.0,M,92000.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2592,2593,62.0,M,47000.0,2.0,9,9,16.78,0,0,0,0,0,0,1,0,8,0,0,0.25,2.25,0.0
2593,2594,54.0,F,53000.0,3.0,12,12,148.18,0,1,8,3,0,0,0,0,0,0,0,0.6,2.4,0.0
2594,2595,58.0,M,66000.0,3.0,7,7,125.86999999999998,2,0,0,0,0,0,0,0,5,0,0,0.4,1.4,0.0
2595,2596,45.0,M,90000.0,7.0,11,10,242.42,0,0,3,6,0,0,0,0,1,0,1,1.0,2.5,0.25
2596,2597,77.0,F,64000.0,19.0,10,10,173.63000000000002,0,0,3,0,1,0,0,4,0,2,0,0.8333333333333334,1.6666666666666667,0.0
2597,2598,59.0,F,35000.0,10.0,12,8,111.91,0,0,0,6,0,0,0,0,2,0,4,1.0,2.0,1.0
2598,2599,51.0,M,65000.0,8.0,15,11,60.35,0,2,0,0,0,9,0,0,0,0,4,0.4,2.2,0.8
2599,2600,68.0,M,38000.0,5.0,2,1,15.98,0,0,0,0,0,1,0,0,0,0,1,0.2,0.2,0.2
2600,2601,26.0,M,31000.0,4.0,12,10,18.91,0,5,0,0,0,0,0,0,5,0,2,0.4,2.0,0.4
2601,2602,35.0,M,56371.42857142857,0.0,5,3,5.25,0,0,0,0,0,0,0,0,0,3,2,0.0,3.0,2.0
2602,2603,51.0,M,82000.0,23.0,7,6,141.69000000000003,0,0,0,0,0,2,3,1,0,0,1,1.0,1.2,0.2
2603,2604,61.0,F,78000.0,16.0,11,11,239.23,0,0,0,0,4,0,0,6,1,0,0,1.0,2.2,0.0
2604,2605,61.0,F,97000.0,17.0,7,7,172.42999999999998,0,0,0,0,0,2,3,0,2,0,0,0.8,1.4,0.0
2605,2606,54.0,F,75000.0,5.0,4,1,88.34,1,0,0,0,0,0,0,0,0,0,3,0.3333333333333333,0.3333333333333333,1.0
2606,2607,49.0,F,84000.0,6.0,9,9,216.55,0,0,0,0,0,1,0,0,5,3,0,0.75,2.25,0.0
2607,2608,52.0,M,60858.333333333365,0.0,2,2,4.86,0,0,0,0,0,0,1,1,0,0,0,0.0,0.4,0.0
2608,2609,59.0,M,64790.90909090907,0.0,3,2,4.05,0,0,0,0,0,0,1,0,0,1,1,0.0,0.5,0.25
2609,2610,53.0,M,33000.0,0.0,2,2,8.31,0,2,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.0
2610,2611,44.0,M,84000.0,14.0,9,7,164.28,0,0,0,0,2,2,0,0,3,0,2,1.0,1.75,0.5
2611,2612,24.0,M,32000.0,2.0,10,6,62.699999999999996,0,0,0,5,0,0,0,0,0,1,4,0.3333333333333333,2.0,1.3333333333333333
2612,2613,56.0,F,52000.0,10.0,11,10,107.69,0,0,1,0,0,2,0,0,0,7,1,0.8,2.0,0.2
2613,2614,79.0,F,91000.0,8.0,7,7,179.24000000000004,0,4,2,0,0,0,0,0,0,1,0,0.6,1.4,0.0
2614,2615,51.0,M,79000.0,16.0,15,15,330.42999999999995,0,0,0,7,7,1,0,0,0,0,0,1.0,3.0,0.0
2615,2616,37.0,F,61000.0,0.0,6,4,23.779999999999998,0,0,2,0,1,0,0,0,1,0,2,0.0,0.6666666666666666,0.3333333333333333
2616,2617,39.0,M,69000.0,0.0,7,3,26.23,0,3,0,0,0,0,0,0,0,0,4,0.0,0.6,0.8
2617,2618,56.0,F,73000.0,1.0,3,2,46.120000000000005,0,0,0,0,0,1,1,0,0,0,1,0.16666666666666666,0.3333333333333333,0.16666666666666666
2618,2619,36.0,M,41000.0,0.0,6,4,16.6,0,3,0,0,0,1,0,0,0,0,2,0.0,1.0,0.5
2619,2620,70.0,M,113000.0,22.0,9,6,230.79999999999998,0,0,0,1,0,3,0,2,0,0,3,1.0,1.0,0.5
2620,2621,58.0,M,32000.0,3.0,11,6,27.689999999999998,0,5,0,0,0,0,0,1,0,0,5,0.16666666666666666,1.0,0.8333333333333334
2621,2622,33.0,M,35000.0,0.0,1,0,0.88,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.25
2622,2623,73.0,M,70000.0,7.0,5,3,83.53,0,0,0,1,2,0,0,0,0,0,2,0.75,0.75,0.5
2623,2624,57.0,O,65000.0,8.0,9,9,161.32000000000002,0,0,3,3,0,3,0,0,0,0,0,0.6666666666666666,1.5,0.0
2624,2625,31.0,M,47000.0,5.0,10,8,36.61,0,0,0,0,0,8,0,0,0,0,2,0.25,2.0,0.5
2625,2626,62.0,M,33000.0,6.0,11,8,86.73999999999998,0,0,4,1,0,3,0,0,0,0,3,0.4,1.6,0.6
2626,2627,46.0,F,33000.0,0.0,4,2,11.67,0,1,0,0,0,0,0,0,1,0,2,0.0,0.4,0.4
2627,2628,27.0,M,66000.0,0.0,5,4,10.27,0,0,2,0,0,0,0,0,2,0,1,0.0,1.0,0.25
2628,2629,62.0,M,35000.0,5.0,18,18,74.65,0,1,1,0,0,0,0,5,11,0,0,0.3333333333333333,3.0,0.0
2629,2630,26.0,M,63000.0,0.0,2,0,11.61,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.4
2630,2631,68.0,M,39000.0,5.0,7,5,17.939999999999998,0,0,0,0,0,2,0,2,1,0,2,0.25,1.25,0.5
2631,2632,55.0,M,102000.0,9.0,10,10,259.05,0,0,0,0,0,0,0,10,0,0,0,1.0,3.3333333333333335,0.0
2632,2633,65.0,F,49000.0,0.0,5,4,23.84,0,0,4,0,0,0,0,0,0,0,1,0.0,0.8,0.2
2633,2634,48.0,M,60000.0,9.0,3,3,48.09,0,0,0,0,0,2,0,1,0,0,0,0.6,0.6,0.0
2634,2635,55.0,F,77000.0,12.0,14,14,261.65,4,2,0,4,3,0,0,1,0,0,0,0.6666666666666666,2.3333333333333335,0.0
2635,2636,56.0,M,80000.0,3.0,3,2,74.76,0,0,0,0,0,0,0,2,0,0,1,0.2,0.4,0.2
2636,2637,20.0,M,59000.0,0.0,7,4,13.159999999999998,0,0,0,0,0,4,0,0,0,0,3,0.0,0.8,0.6
2637,2638,59.0,F,81000.0,3.0,2,2,34.11,1,1,0,0,0,0,0,0,0,0,0,0.25,0.5,0.0
2638,2639,49.0,F,81000.0,7.0,8,7,214.16,2,0,0,0,0,0,0,0,5,0,1,0.75,1.75,0.25
2639,2640,70.0,F,37000.0,12.0,15,12,117.15000000000002,0,0,4,4,4,0,0,0,0,0,3,1.0,3.0,0.75
2640,2641,52.0,M,95000.0,9.0,10,10,248.64999999999998,0,0,0,4,0,0,0,4,0,2,0,1.0,2.0,0.0
2641,2642,55.0,M,59588.23529411762,2.0,8,8,22.5,2,0,4,0,0,0,0,1,1,0,0,0.25,2.0,0.0
2642,2643,59.0,M,66733.33333333328,0.0,6,6,16.65,1,0,5,0,0,0,0,0,0,0,0,0.0,1.2,0.0
2643,2644,57.0,M,58660.0,0.0,7,6,16.59,0,0,0,3,0,0,0,0,3,0,1,0.0,1.5,0.25
2644,2645,43.0,M,45000.0,0.0,9,5,33.760000000000005,0,0,5,0,0,0,0,0,0,0,4,0.0,2.5,2.0
2645,2646,24.0,M,53000.0,6.0,22,22,162.46,0,7,0,3,0,0,0,11,0,1,0,0.5,3.6666666666666665,0.0
2646,2647,62.0,F,88000.0,3.0,4,3,74.17,0,0,2,0,0,1,0,0,0,0,1,0.4,0.6,0.2
2647,2648,62.0,M,72000.0,10.0,7,5,128.71999999999997,0,0,0,0,0,0,0,5,0,0,2,0.8,1.0,0.4
2648,2649,66.0,F,91000.0,5.0,3,1,71.33,0,0,0,0,0,1,0,0,0,0,2,0.25,0.25,0.5
2649,2650,29.0,M,62000.0,4.0,13,12,41.74,0,0,0,0,0,0,0,0,12,0,1,0.4,2.4,0.2
2650,2651,66.0,M,67000.0,8.0,10,10,200.42999999999998,0,0,7,0,0,2,0,1,0,0,0,0.8,2.0,0.0
2651,2652,91.0,M,43000.0,0.0,5,5,11.59,0,2,0,0,0,3,0,0,0,0,0,0.0,1.0,0.0
2652,2653,47.0,M,58000.0,0.0,4,4,13.6,0,0,2,0,0,2,0,0,0,0,0,0.0,0.6666666666666666,0.0
2653,2654,53.0,M,71000.0,1.0,5,4,111.79,0,0,0,2,0,0,0,0,0,2,1,0.3333333333333333,1.3333333333333333,0.3333333333333333
2654,2655,55.0,M,55000.0,10.0,8,7,93.05999999999999,0,0,0,0,0,0,7,0,0,0,1,0.5,1.75,0.25
2655,2656,30.0,F,55000.0,5.0,8,6,17.069999999999997,0,0,0,0,6,0,0,0,0,0,2,0.3333333333333333,2.0,0.6666666666666666
2656,2657,59.0,M,73000.0,2.0,6,4,24.830000000000002,0,0,0,0,0,0,0,0,4,0,2,0.2,0.8,0.4
2657,2658,54.0,F,102000.0,8.0,11,9,334.42999999999995,5,0,2,0,0,0,0,0,2,0,2,0.75,2.25,0.5
2658,2659,49.0,M,74000.0,9.0,7,7,115.69,0,0,4,0,0,0,2,1,0,0,0,0.75,1.75,0.0
2659,2660,68.0,M,90000.0,12.0,8,8,178.72,2,2,0,0,0,0,1,3,0,0,0,0.6666666666666666,1.3333333333333333,0.0
2660,2661,53.0,M,53000.0,16.0,8,8,83.07000000000001,0,1,0,0,3,4,0,0,0,0,0,0.6666666666666666,1.3333333333333333,0.0
2661,2662,51.0,M,57000.0,2.0,7,5,97.32000000000001,2,0,3,0,0,0,0,0,0,0,2,0.5,1.25,0.5
2662,2663,58.0,M,70000.0,14.0,7,7,127.91,3,0,0,0,0,0,0,0,0,4,0,0.8333333333333334,1.1666666666666667,0.0
2663,2664,38.0,M,56282.352941176476,3.0,9,9,29.590000000000003,0,0,0,0,3,0,0,6,0,0,0,0.25,2.25,0.0
2664,2665,60.0,M,117000.0,2.0,2,1,62.5,0,0,0,0,0,0,0,0,1,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
2665,2666,70.0,M,81000.0,14.0,6,6,129.85999999999999,0,0,0,1,0,3,0,1,0,1,0,1.0,1.2,0.0
2666,2667,69.0,M,86000.0,4.0,2,2,45.129999999999995,0,0,0,1,0,0,0,0,0,1,0,0.4,0.4,0.0
2667,2668,48.0,M,63760.0,0.0,13,13,32.76,2,10,0,0,0,1,0,0,0,0,0,0.0,2.1666666666666665,0.0
2668,2669,22.0,M,33000.0,0.0,5,3,18.17,0,0,0,0,0,0,0,0,0,3,2,0.0,0.75,0.5
2669,2670,36.0,F,76000.0,9.0,12,10,272.56,0,0,5,1,0,4,0,0,0,0,2,1.0,2.5,0.5
2670,2671,38.0,M,47866.66666666666,0.0,2,1,7.220000000000001,0,1,0,0,0,0,0,0,0,0,1,0.0,0.3333333333333333,0.3333333333333333
2671,2672,27.0,F,58000.0,10.0,10,10,143.69,0,0,0,0,0,3,0,2,5,0,0,0.8,2.0,0.0
2672,2673,39.0,M,32000.0,2.0,14,12,41.199999999999996,0,7,5,0,0,0,0,0,0,0,2,0.2,2.4,0.4
2673,2674,69.0,M,79000.0,10.0,6,6,140.02,1,0,0,0,0,2,0,3,0,0,0,0.6,1.2,0.0
2674,2675,53.0,M,70994.73684210525,3.0,10,9,30.33,0,0,0,0,1,2,0,6,0,0,1,0.25,2.25,0.25
2675,2676,50.0,F,61018.75,0.0,6,3,13.250000000000002,0,0,3,0,0,0,0,0,0,0,3,0.0,0.6,0.6
2676,2677,49.0,M,55000.0,5.0,8,8,113.14000000000001,0,0,0,0,0,0,0,0,8,0,0,0.6,1.6,0.0
2677,2678,56.0,F,104000.0,9.0,8,7,187.73000000000002,0,0,2,0,5,0,0,0,0,0,1,1.0,2.3333333333333335,0.3333333333333333
2678,2679,79.0,M,66000.0,12.0,8,7,157.2,1,0,0,0,3,0,0,0,3,0,1,0.75,1.75,0.25
2679,2680,36.0,F,52000.0,5.0,17,14,240.9,0,0,0,0,0,0,0,11,0,3,3,0.4,2.8,0.6
2680,2681,48.0,F,70000.0,7.0,13,12,245.73000000000002,0,0,5,6,0,1,0,0,0,0,1,1.0,4.0,0.3333333333333333
2681,2682,58.0,F,110000.0,4.0,4,4,1165.26,2,0,1,0,0,0,0,1,0,0,0,0.4,0.8,0.0
2682,2683,65.0,F,60000.0,8.0,14,11,38.23,0,0,6,0,0,0,0,5,0,0,3,0.6666666666666666,3.6666666666666665,1.0
2683,2684,70.0,M,54000.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2684,2685,60.0,M,66000.0,0.0,5,1,18.53,0,1,0,0,0,0,0,0,0,0,4,0.0,0.3333333333333333,1.3333333333333333
